observations,auc,accuracy,balanced_accuracy,precision,recall,f1,brier,trade_rate,mean_strategy_return,strategy_sharpe,max_drawdown,accuracy_binom_pvalue_vs_0p50,strategy_mean_ttest_pvalue_gt_0,strategy_mean_permutation_pvalue,confusion_matrix_tn_fp_fn_tp,fold,feature_set,model,feature_count,val_auc,val_accuracy,threshold,youden_j
63,0.5144124168514412,0.47619047619047616,0.5133037694013304,0.6666666666666666,0.3902439024390244,0.49230769230769234,0.23855639688188598,0.38095238095238093,0.00188430761816626,2.6671119183181315,-0.04348016954876732,0.6926724921172691,0.09535868367259331,,"[[14, 8], [25, 16]]",7,market_only,logistic_regression,7,0.5104560342655581,0.5317460317460317,0.572475001030328,0.06349206349206249
63,0.4988913525498891,0.47619047619047616,0.4817073170731707,0.6333333333333333,0.4634146341463415,0.5352112676056338,0.244773869892702,0.47619047619047616,0.004651544996956504,4.917640439167553,-0.03542804677847056,0.6926724921172691,0.008797122171502554,,"[[11, 11], [22, 19]]",7,market_only,random_forest,7,0.5847820609725372,0.5952380952380952,0.5183296356091408,0.19047619047618747
63,0.4933481152993348,0.4444444444444444,0.4362527716186253,0.59375,0.4634146341463415,0.5205479452054794,,0.5079365079365079,0.001827486817038203,2.3200547644658625,-0.06063655689416647,0.8432484733517736,0.1271200587303683,,"[[9, 13], [22, 19]]",7,market_only,svm_linear,7,0.5003779289493575,0.5634920634920635,0.801979394071136,0.12698412698412498
63,0.5,0.49206349206349204,0.5,0.49206349206349204,1.0,0.6595744680851063,0.5079365079365079,1.0,0.0005856144980562684,0.502964343037946,-0.08982847017984996,0.5993467537479669,0.4019077609573928,,"[[0, 32], [0, 31]]",8,market_only,majority_class,7,0.5,0.5793650793650794,,
63,0.5584677419354839,0.49206349206349204,0.5,0.49206349206349204,1.0,0.6595744680851063,0.2486504476842922,1.0,0.0005856144980562684,0.502964343037946,-0.08982847017984996,0.5993467537479669,0.4019077609573928,,"[[0, 32], [0, 31]]",8,market_only,logistic_regression,7,0.5231325924011372,0.5476190476190477,0.45559256015850647,0.06409925045231535
63,0.5715725806451611,0.4603174603174603,0.46673387096774194,0.47368421052631576,0.8709677419354839,0.6136363636363636,0.24752568424171753,0.9047619047619048,-4.28267622992632e-05,-0.03801097489676804,-0.10675837461110638,0.7750187318548887,0.5074909585264548,,"[[2, 30], [4, 27]]",8,market_only,random_forest,7,0.49004910829671744,0.5873015873015873,0.4563350057966208,0.04988369087619926
63,0.5443548387096774,0.5079365079365079,0.5151209677419355,0.5,0.967741935483871,0.6593406593406593,,0.9523809523809523,0.00020933217767860613,0.18307892165451087,-0.09249833573513722,0.5,0.4639681375596646,,"[[2, 30], [1, 30]]",8,market_only,svm_linear,7,0.5277849573533213,0.5317460317460317,-0.0030159578403607668,0.11424140604807437
63,0.5,0.5238095238095238,0.5,0.5238095238095238,1.0,0.6875,0.47619047619047616,1.0,0.0009326428598708734,0.6835767404528441,-0.18114997385930043,0.40065324625203314,0.36785329280512696,,"[[0, 30], [0, 33]]",9,market_only,majority_class,7,0.5,0.5714285714285714,,
63,0.5515151515151515,0.47619047619047616,0.4954545454545455,0.5,0.09090909090909091,0.15384615384615385,0.24789406828394955,0.09523809523809523,0.00011569400709568411,0.24856907758215266,-0.04743673432154649,0.6926724921172691,0.4511364746709961,,"[[27, 3], [30, 3]]",9,market_only,logistic_regression,7,0.4771090534979424,0.46825396825396826,0.5439951002937269,0.05092592592592558
63,0.5757575757575757,0.5396825396825397,0.55,0.6111111111111112,0.3333333333333333,0.43137254901960786,0.2460292487776459,0.2857142857142857,0.0018067107458642952,3.1449096146036974,-0.026889311892874024,0.3073275078827309,0.061933952877915005,,"[[23, 7], [22, 11]]",9,market_only,random_forest,7,0.5018004115226338,0.48412698412698413,0.5475163549601618,0.08333333333333245
63,0.5494949494949495,0.47619047619047616,0.4984848484848485,0.5,0.030303030303030304,0.05714285714285714,,0.031746031746031744,0.00046096256605480956,1.434645863911289,-0.01028615446649428,0.6926724921172691,0.23968854508512705,,"[[29, 1], [32, 1]]",9,market_only,svm_linear,7,0.46862139917695467,0.4523809523809524,0.8242746779437955,0.03240740740740714
63,0.5,0.6190476190476191,0.5,0.6190476190476191,1.0,0.7647058823529411,0.38095238095238093,1.0,0.004805644556644884,3.569800113253348,-0.09919079603510961,0.038462916804804625,0.040765007824152294,,"[[0, 24], [0, 39]]",1,market_macro,majority_class,10,0.5,0.5317460317460317,,
63,0.5213675213675213,0.4603174603174603,0.5240384615384615,0.6666666666666666,0.2564102564102564,0.37037037037037035,0.23998990664085199,0.23809523809523808,0.0015141596638957606,2.154058326386768,-0.0668621882251319,0.7750187318548887,0.14473065272931065,,"[[19, 5], [29, 10]]",1,market_macro,logistic_regression,10,0.536048570705793,0.5476190476190477,0.5808814037548381,0.1330634960789257
63,0.5961538461538461,0.6031746031746031,0.5512820512820513,0.6521739130434783,0.7692307692307693,0.7058823529411765,0.23622660461859488,0.7301587301587301,0.004502836246252829,4.530452745618544,-0.08678082669206666,0.06495896151127627,0.01409882105305993,,"[[8, 16], [9, 30]]",1,market_macro,random_forest,10,0.5676701239564889,0.5555555555555556,0.5295998649252138,0.12370351631672033
63,0.5352564102564104,0.5238095238095238,0.5512820512820513,0.68,0.4358974358974359,0.53125,,0.3968253968253968,0.0024870141286238464,3.1572312644049583,-0.03980075431960983,0.40065324625203314,0.06121509062987939,,"[[16, 8], [22, 17]]",1,market_macro,svm_linear,10,0.539590184669871,0.5476190476190477,0.926146478225631,0.12699215785479234
63,0.5,0.5555555555555556,0.5,0.5555555555555556,1.0,0.7142857142857143,0.4444444444444444,1.0,0.003929416372901363,1.844345570408782,-0.20664633965556123,0.22498126814511127,0.18191398925795488,,"[[0, 28], [0, 35]]",2,market_macro,majority_class,10,0.5,0.5714285714285714,,
63,0.47551020408163264,0.4126984126984127,0.4464285714285714,0.4166666666666667,0.14285714285714285,0.2127659574468085,0.2551965333856711,0.19047619047619047,-0.002448704471252816,-2.153915890273841,-0.1914236482983357,0.9350410384887238,0.8552535459692658,,"[[21, 7], [30, 5]]",2,market_macro,logistic_regression,10,0.532664609053498,0.5634920634920635,0.5406877956780525,0.11574074074074142
63,0.45102040816326533,0.47619047619047616,0.4928571428571429,0.5454545454545454,0.34285714285714286,0.42105263157894735,0.2593082798822317,0.3492063492063492,-0.0008582385764920558,-0.6988656635790077,-0.15403687973270663,0.6926724921172691,0.6349853943907082,,"[[18, 10], [23, 12]]",2,market_macro,random_forest,10,0.5478395061728395,0.6111111111111112,0.5420511647297137,0.21296296296296202
