run,status,path,val_auc,val_acc,test_auc,test_acc,threshold,params,auc,acc,sharpe,trade_rate,feature_count,max_drawdown,mean_daily_return,num_trades
nvda_random_search_meta,ok,/home/zammorak/thesis/artifacts/models/nvda_random_search_reduced_features/best/meta.json,0.5906432748538012,0.5714285714285714,0.4771805273833671,0.4801587301587302,0.35,"{""lookback"": 45, ""lstm_units"": 96, ""dense_units"": 64, ""dropout"": 0.08, ""recurrent_dropout"": 0.15, ""lr"": 0.0003, ""batch"": 16}",,,,,,,,
nvda_walk_forward_bestparams,ok,/home/zammorak/thesis/artifacts/models/nvda_walk_forward_random_search_bestparams/walk_forward_summary.json,,,,,,,0.5590676964101533,0.5097001763668431,1.337308872835825,0.4038800705467372,16.0,,,
nvda_walk_forward_bestparams_report,ok,/home/zammorak/thesis/artifacts/models/nvda_walk_forward_random_search_bestparams/thesis_report_gross/report_summary.json,,,,,,,0.5590676964101533,0.5097001763668431,1.337308872835825,0.4038800705467372,,-0.218143833056886,0.0015494272536558196,229.0
nvda_legacy_05506_params,ok,/home/zammorak/thesis/artifacts/models/nvda_walk_forward_legacy_05506_params/walk_forward_summary.json,,,,,,,0.5473824557872758,0.4973544973544973,1.6335530455207365,0.36331569664902996,16.0,,,
nvda_legacy_05506_report,ok,/home/zammorak/thesis/artifacts/models/nvda_walk_forward_legacy_05506_params/thesis_report_gross/report_summary.json,,,,,,,0.5473824557872758,0.4973544973544973,1.6335530455207365,0.36331569664902996,,-0.2536596837434473,0.0016127443035774762,206.0
nvda_fixed_reduced,missing,/home/zammorak/thesis/artifacts/models/nvda_walk_forward_reduced_fixedparams/walk_forward_summary.json,,,,,,,,,,,,,,
nvda_fixed_full,missing,/home/zammorak/thesis/artifacts/models/nvda_walk_forward_full_fixedparams/walk_forward_summary.json,,,,,,,,,,,,,,
